rowname	logFC	logCPM	LR	PValue	p.adj	FILTER.FC	FILTER.P	gene_name	gene_biotype
ENSG00000198830	-0.021349943889064155	6.625856379484714	0.019047555197857946	0.8902302377590869	0.9998744870734909	0	0	HMGN2	protein_coding
ENSG00000198832	0.31696922334891353	2.120925687602586	1.4602071897576554	0.22689715757430487	0.8949694331653136	0	0	SELM	protein_coding
ENSG00000198833	-0.1471567992131763	4.669685338405588	1.1053097974557708	0.29310377170163776	0.9584900657323111	0	0	UBE2J1	protein_coding
ENSG00000198836	0.009490604004273174	7.2495425998505425	0.0034367315722079184	0.9532518783107354	0.9998744870734909	0	0	OPA1	protein_coding
ENSG00000198837	0.013190313707612646	4.016085644122844	0.006752448224560226	0.9345089196931065	0.9998744870734909	0	0	DENND4B	protein_coding
ENSG00000198839	-0.07267698161105021	3.9594655642307277	0.20338098945648664	0.6520055385727268	0.9998744870734909	0	0	ZNF277	protein_coding
ENSG00000198841	0.08133162226055347	2.7959827407384887	0.19012814649625653	0.6628099837117125	0.9998744870734909	0	0	KTI12	protein_coding
ENSG00000198843	0.00172684070163711	5.856926660418931	2.3961801726102294e-4	0.9876495593575396	0.9998744870734909	0	0	SELT	protein_coding
ENSG00000198853	0.23462324910260732	5.007515562917593	2.6769474175132615	0.10181071757268645	0.660257625438616	0	0	RUSC2	protein_coding
ENSG00000198855	0.2652510117995464	1.3330031186691704	0.8356399235536998	0.36064673965163635	0.9942453162274203	0	0	FICD	protein_coding
ENSG00000198856	0.06440616519025233	5.317972355413198	0.29410465357815774	0.5876020991041062	0.9998744870734909	0	0	OSTC	protein_coding
ENSG00000198858	0.31393186486517133	3.737235095697905	3.061340769912098	0.08017548728458397	0.5926247802515199	0	0	R3HDM4	protein_coding
ENSG00000198860	-0.08294146557278896	5.583917554796866	0.5469039525922028	0.45958550411151916	0.9998744870734909	0	0	TSEN15	protein_coding
ENSG00000198862	0.0277879985522942	7.155026293044398	0.029238117704210254	0.8642303925485493	0.9998744870734909	0	0	LTN1	protein_coding
ENSG00000198863	-0.10125716828130557	3.7997341221163996	0.3834442669749265	0.5357656627872481	0.9998744870734909	0	0	RUNDC1	protein_coding
ENSG00000198865	0.06454223444206127	4.640059941396239	0.19545741950183526	0.6584127448275561	0.9998744870734909	0	0	CCDC152	protein_coding
ENSG00000198868	0.1802814672477069	4.917162222705558	1.8067325369662655	0.17890069038069525	0.8215352550701848	0	0	MIR4461	pseudogene
ENSG00000198873	-0.18631752424227327	3.214833326512101	1.2688977482053723	0.259973563457458	0.9283373103504171	0	0	GRK5	protein_coding
ENSG00000198874	0.03941106410279057	4.043492189123801	0.06277493631743525	0.802162608011863	0.9998744870734909	0	0	TYW1	protein_coding
ENSG00000198876	-0.06859185211771622	4.547405419146579	0.22679187483295138	0.6339128758939654	0.9998744870734909	0	0	DCAF12	protein_coding
ENSG00000198879	0.11520822930358159	2.449056150741204	0.2866695649137512	0.5923626987692698	0.9998744870734909	0	0	SFMBT2	protein_coding
ENSG00000198887	0.19375769250425728	5.750130026113656	2.366587965362495	0.12395771972416215	0.7171498442316925	0	0	SMC5	protein_coding
ENSG00000198889	-0.1843944499050721	3.3508094109213227	1.1803635628195543	0.27728199382721325	0.9457509938266382	0	0	DCAF12L1	protein_coding
ENSG00000198890	0.034203381528015914	4.381187702164223	0.053121232401281304	0.8177184623935622	0.9998744870734909	0	0	PRMT6	protein_coding
ENSG00000198892	0.09626218576088845	1.3467156197903358	0.1069574898672574	0.7436349393129775	0.9998744870734909	0	0	SHISA4	protein_coding
ENSG00000198894	-0.140900536799291	4.984798126252752	0.9396205954837527	0.3323754338893771	0.9784765322273355	0	0	CIPC	protein_coding
ENSG00000198898	0.053909766506378	6.1599924595115345	0.19713830579581781	0.6570407065892876	0.9998744870734909	0	0	CAPZA2	protein_coding
ENSG00000198900	0.17514804337419715	5.922453880893944	2.014022532450838	0.15585161198550615	0.7821816459111779	0	0	TOP1	protein_coding
ENSG00000198901	-0.3478006758520108	6.444939106437336	7.3706402981599695	0.006629732335524289	0.13035549855328538	0	0	PRC1	protein_coding
ENSG00000198908	0.010301532403896979	1.7974062845356176	0.001977432628589959	0.9645310937023772	0.9998744870734909	0	0	BHLHB9	protein_coding
ENSG00000198909	-0.19951852071101725	4.434750903456837	1.8296402443934774	0.1761700439297856	0.8173454981558899	0	0	MAP3K3	protein_coding
ENSG00000198910	0.04694146461300409	2.633763508040861	0.06450832776116577	0.7995072262691832	0.9998744870734909	0	0	L1CAM	protein_coding
ENSG00000198911	0.005437836872096148	5.866845280232107	0.002121355839378225	0.963263879049837	0.9998744870734909	0	0	SREBF2	protein_coding
ENSG00000198912	-0.23259019806926307	4.245495548593442	2.194283822019308	0.1385235798512897	0.74855774205481	0	0	C1orf174	protein_coding
ENSG00000198914	0.06466139970844341	2.210859102272986	0.07925144584115884	0.7783144023731828	0.9998744870734909	0	0	POU3F3	protein_coding
ENSG00000198915	0.23543718815651238	2.8288085125118254	1.6307966225414692	0.2015928998681789	0.8561811084804367	0	0	RASGEF1A	protein_coding
ENSG00000198917	0.12110046976452028	4.200833262868019	0.6067187045360711	0.43602595756605933	0.9998744870734909	0	0	C9orf114	protein_coding
ENSG00000198918	0.03848020917380037	6.552159661804743	0.09531165479802439	0.7575300729490189	0.9998744870734909	0	0	RPL39	protein_coding
ENSG00000198919	-0.04438676848984082	5.7259505573607195	0.13142096851908747	0.7169632558934892	0.9998744870734909	0	0	DZIP3	protein_coding
ENSG00000198920	-0.0055273742760563625	4.323147777646639	0.0012836762487324904	0.9714191653951413	0.9998744870734909	0	0	KIAA0753	protein_coding
ENSG00000198924	-0.3307857231149499	5.501527254350752	6.6620068835106565	0.009848993567783713	0.17324236946694335	0	0	DCLRE1A	protein_coding
ENSG00000198925	0.08486324455726994	4.9518248596752965	0.39194938730944884	0.5312764968815098	0.9998744870734909	0	0	ATG9A	protein_coding
ENSG00000198931	0.23526758659113764	5.13237316946046	1.7138910820908109	0.19048129979945777	0.8367251305342087	0	0	APRT	protein_coding
ENSG00000198932	0.07044044070455363	1.8110617011175927	0.09188954883422973	0.7617885902348266	0.9998744870734909	0	0	GPRASP1	protein_coding
ENSG00000198933	-0.13075975908949425	2.784807135359642	0.4842774784497861	0.48649115652407177	0.9998744870734909	0	0	TBKBP1	protein_coding
ENSG00000198934	-0.0342319383433226	1.7685564359894432	0.020341547724231468	0.8865873016248795	0.9998744870734909	0	0	MAGEE1	protein_coding
ENSG00000198937	-0.07394238891031049	3.4240145247494773	0.1990767158587996	0.6554671287183964	0.9998744870734909	0	0	CCDC167	protein_coding
ENSG00000198945	0.21688694403963837	2.9923446911041824	1.3227315757503746	0.250102406058841	0.9189424827736131	0	0	L3MBTL3	protein_coding
ENSG00000198948	0.14754295667931547	3.6137621716369575	0.8001114569699201	0.37106004781236157	0.9970725049704297	0	0	MFAP3L	protein_coding
ENSG00000198951	-0.13153039027975952	4.214872683954409	0.6731017310817471	0.4119722880986601	0.9998744870734909	0	0	NAGA	protein_coding
ENSG00000198952	0.07868826865267482	7.0490727620548235	0.24302964716531505	0.6220264562103304	0.9998744870734909	0	0	SMG5	protein_coding
ENSG00000198954	-0.15052165882928392	4.686674097072789	1.154343329372363	0.282641780982028	0.9494667300799541	0	0	KIAA1279	protein_coding
ENSG00000198959	0.5668961724617814	5.017359202704321	18.154897665176712	2.0364501052661706e-5	0.0015544902470198436	1	1	TGM2	protein_coding
ENSG00000198960	-0.3937771563880358	2.777267518097506	4.687751565224339	0.03037837382888141	0.353163144790358	0	0	ARMCX6	protein_coding
ENSG00000198961	-0.07367312160438833	6.144307495063293	0.36389477642293855	0.5463510928721543	0.9998744870734909	0	0	PJA2	protein_coding
ENSG00000198964	-0.22757885430526667	5.325048490323987	3.73238808671697	0.05336704218925342	0.4914383847124194	0	0	SGMS1	protein_coding
ENSG00000199347	0.3285944792261469	4.1867194014393645	1.124316732824738	0.28899084483961435	0.9544460840753818	0	0	RNU5E-1	snRNA
ENSG00000199568	0.19596288522373917	2.091293427858428	0.31202369146970454	0.576441014316822	0.9998744870734909	0	0	RNU5A-1	snRNA
ENSG00000199683	0.4190597370498672	2.3650490487301865	2.7789875976303158	0.09550852458854175	0.6379675084926424	0	0	RN7SKP185	misc_RNA
ENSG00000199753	0.3554618424014705	1.1301175448759506	1.1877910289614455	0.27577558515593803	0.942950392116183	0	0	SNORD104	snoRNA
ENSG00000200087	-0.05022268660025876	8.76486548696121	0.06430020784730317	0.7998240234576545	0.9998744870734909	0	0	SNORA73B	snoRNA
ENSG00000200156	0.23515581758359855	4.038490726488953	0.5742156209053064	0.448588586915186	0.9998744870734909	0	0	RNU5B-1	snRNA
ENSG00000200169	0.461625063840877	1.7151165269309474	1.7735080973108248	0.1829485195956512	0.8288397820863721	0	0	RNU5D-1	snRNA
ENSG00000200312	0.5647108829706694	3.392067529513232	10.594512910400951	0.0011342377711587393	0.036037287509302664	1	1	RN7SKP255	misc_RNA
ENSG00000200354	0.1585479430160691	2.9731725569842085	0.593905523021018	0.44091283865960706	0.9998744870734909	0	0	SNORA71D	snoRNA
ENSG00000200434	0.8088908739554364	6.884522331084944	21.073237112507286	4.420592778377716e-6	4.4710612125975285e-4	1	1	RNA5-8SP2	rRNA
ENSG00000200488	0.3955640624850427	2.452700495179471	4.0689620117189005	0.043678106550111014	0.4363137277355534	0	0	RN7SKP203	misc_RNA
ENSG00000200534	-0.051890826333773496	1.6969124225232695	0.04074087425065187	0.8400389265674122	0.9998744870734909	0	0	SNORA33	snoRNA
ENSG00000200792	0.19200670108820533	2.177740830695258	0.8086105254119644	0.3685313683768591	0.9966017293552518	0	0	SNORA80	snoRNA
ENSG00000200795	0.2064159528261586	6.58156965078305	0.5544460144005825	0.4565067240614191	0.9998744870734909	0	0	RNU4-1	snRNA
ENSG00000200816	0.5046568041862378	1.7062151555704983	2.9600893675301627	0.08534322368645013	0.6053832296215342	1	0	SNORA38	snoRNA
ENSG00000200913	-0.4015404449748316	2.0840460118741575	2.885130658334969	0.08940075399337975	0.6179139813312358	0	0	SNORD46	snoRNA
ENSG00000200959	-0.27961842552458194	5.320633104396973	0.9606556235601147	0.32702174917394966	0.975919097547142	0	0	SNORA74A	snoRNA
ENSG00000200972	0.660797369783181	2.625812779853735	4.5231452223048585	0.033439303833428795	0.37509503754743556	1	0	RNU5A-8P	snRNA
ENSG00000201098	1.1930534126646535	1.337553622197505	12.794832953099487	3.4757801813953444e-4	0.014546739331584586	1	1	RNY1	misc_RNA
ENSG00000201428	0.5209045254542143	1.2337288750973665	1.9781325635912772	0.15958727561248165	0.7890485265014701	1	0	RN7SKP71	misc_RNA
ENSG00000201512	0.2451699193786609	1.2354650789764967	0.67904167305353	0.40991691596739355	0.9998744870734909	0	0	SNORA71C	snoRNA
ENSG00000201558	-0.23084998713172855	1.7101150304857877	0.6163461687918499	0.43240832208108926	0.9998744870734909	0	0	RNVU1-6	snRNA
ENSG00000201772	-0.12327962610085313	1.076416875731706	0.14811056016622204	0.7003475532758204	0.9998744870734909	0	0	SNORA5C	snoRNA
ENSG00000201793	0.36805407993130407	2.108921034493142	2.1313452432468196	0.1443140541148198	0.760705750166034	0	0	RN7SKP9	misc_RNA
ENSG00000201801	0.2336166277977842	1.5019392992406486	0.3649863032633789	0.5457499273798229	0.9998744870734909	0	0	RNU5E-4P	snRNA
ENSG00000201901	0.23420110741839323	1.5258974119622373	0.6719560931515653	0.4123704541565197	0.9998744870734909	0	0	RN7SKP48	misc_RNA
ENSG00000201998	-0.01287387718524577	4.945960481587495	0.002158799872859163	0.9629413139677926	0.9998744870734909	0	0	SNORA23	snoRNA
ENSG00000202058	0.45889536095262745	4.175972490595494	5.260768713863037	0.021811382985634824	0.2883452894861219	0	0	RN7SKP80	misc_RNA
ENSG00000202198	-0.1185330861248288	13.649577829824457	1.055794772822992	0.30417626310202384	0.9654333796279913	0	0	RN7SK	misc_RNA
ENSG00000202314	-0.2618928936535781	0.9957625682937736	0.5682683800034223	0.45094783764309193	0.9998744870734909	0	0	SNORD6	snoRNA
ENSG00000202512	0.5001385121829042	1.6777706113020925	3.392359631638316	0.06549915115237522	0.5466519903478174	1	0	RN7SKP230	misc_RNA
ENSG00000202515	0.2347381962183791	2.9123793821526642	1.4038818976161487	0.23607469429215974	0.9050975153416858	0	0	VTRNA1-3	misc_RNA
ENSG00000202538	0.12899620604941528	7.0531763148937445	0.1516321558992786	0.6969804658711954	0.9998744870734909	0	0	RNU4-2	snRNA
ENSG00000203326	-0.03726125761951564	3.993555446806245	0.04879989933257889	0.8251648526974213	0.9998744870734909	0	0	ZNF525	protein_coding
ENSG00000203485	0.788734848708928	3.6984983330739984	11.041588317642933	8.909050119302297e-4	0.02995267071965983	1	1	INF2	protein_coding
ENSG00000203644	-0.1628642262997708	1.6594750739042576	0.3854827545085726	0.5346834669239126	0.9998744870734909	0	0	AC083799.1	pseudogene
ENSG00000203667	0.03393244189265918	5.118907717814683	0.0723466524897276	0.7879502058357414	0.9998744870734909	0	0	COX20	protein_coding
ENSG00000203668	-0.12450307171964332	7.205483639970126	0.561084852529234	0.4538234689862479	0.9998744870734909	0	0	CHML	protein_coding
ENSG00000203705	-0.03666083778935072	2.9955367466177547	0.04124489944138787	0.8390659359031118	0.9998744870734909	0	0	TATDN3	protein_coding
ENSG00000203706	0.3554023663111363	2.486231743212547	3.1572101770275127	0.07559226264445029	0.5788411935114783	0	0	SERTAD4-AS1	antisense
ENSG00000203709	-0.16495814954138777	1.1128962724398797	0.21274871657216465	0.6446214660090068	0.9998744870734909	0	0	C1orf132	processed_transcript
ENSG00000203711	-0.17126143215965695	1.7083663508760771	0.46350075756556386	0.49599241814524425	0.9998744870734909	0	0	C6orf99	protein_coding
ENSG00000203721	0.20954056217049452	1.9881187525380957	0.7133200978690653	0.3983438183722378	0.9998744870734909	0	0	LINC00862	lincRNA
ENSG00000203727	0.29388516502891326	3.0044321747139677	2.410295573844129	0.12053960476649972	0.7081264196761893	0	0	SAMD5	protein_coding
ENSG00000203760	0.020695349292274838	3.786153904341098	0.01678371893250774	0.8969208869472609	0.9998744870734909	0	0	CENPW	protein_coding
ENSG00000203778	-0.24276993081768897	1.5712421143907478	0.8478172721331401	0.35717055509988443	0.9942453162274203	0	0	FAM229B	protein_coding
ENSG00000203780	-0.305650394131917	2.310697544953045	2.1393785179117453	0.1435600395137992	0.7598378306581557	0	0	FANK1	protein_coding
ENSG00000203791	-0.16962023182176353	2.6911738087897628	0.6277393223541399	0.42818575979581835	0.9998744870734909	0	0	METTL10	protein_coding
ENSG00000203805	0.15612604036397978	3.962615644517692	0.9507561033973531	0.3295269123598888	0.9776260413864508	0	0	PPAPDC1A	protein_coding
ENSG00000203813	-0.07660889196843712	4.924585640853721	0.17126184369401543	0.6789927935790614	0.9998744870734909	0	0	HIST1H3H	protein_coding
ENSG00000203827	0.03132814501636859	2.0806387644045556	0.017140870162521082	0.8958361044082578	0.9998744870734909	0	0	NBPF16	protein_coding
ENSG00000203832	0.24818575207923718	4.061277991988333	1.5957077110303288	0.20651255288132936	0.8632369789627616	0	0	NBPF20	protein_coding
ENSG00000203849	0.6105808638484888	3.3810109434614763	11.828649690107866	5.832627658775702e-4	0.021781723659864832	1	1	RP11-417J8.6	lincRNA
ENSG00000203875	0.07336890347230685	4.74957469987436	0.2791962763767799	0.5972284900939233	0.9998744870734909	0	0	SNHG5	processed_transcript
ENSG00000203879	0.0020206720223954378	4.625411103015181	2.0070102864622186e-4	0.9886968280691699	0.9998744870734909	0	0	GDI1	protein_coding
ENSG00000203880	-0.03367343788713999	3.150270818725975	0.03168550762164557	0.8587196499335273	0.9998744870734909	0	0	PCMTD2	protein_coding
ENSG00000203950	0.2461487491755644	1.1986888231734316	0.6521757565264021	0.4193358623056149	0.9998744870734909	0	0	FAM127B	protein_coding
ENSG00000203965	-0.09269517239876315	2.4436600720848944	0.22780781357330504	0.6331540872876837	0.9998744870734909	0	0	EFCAB7	protein_coding
ENSG00000203993	0.06676382529860875	3.159475073773252	0.10414367742987451	0.7469126093679167	0.9998744870734909	0	0	C9orf37	protein_coding
ENSG00000203999	-0.14870302014344355	2.358052449650398	0.412145955618918	0.5208823078021763	0.9998744870734909	0	0	RP11-290F20.1	lincRNA
ENSG00000204019	0.11186470653420019	1.060719717881246	0.11802371136716427	0.7311878973599425	0.9998744870734909	0	0	CT83	protein_coding
ENSG00000204054	0.15707151099968292	5.768526335972142	2.002016331484448	0.15709011659168343	0.7852564847912941	0	0	LINC00963	processed_transcript
ENSG00000204070	-0.01946787645695022	4.565331873680609	0.01748694387811156	0.8947958801927121	0.9998744870734909	0	0	SYS1	protein_coding
ENSG00000204084	0.055148741292354565	4.2546073975885905	0.11063472092419602	0.7394226690491225	0.9998744870734909	0	0	INPP5B	protein_coding
ENSG00000204104	0.003027403899960373	3.6008890551619617	2.751254710346984e-4	0.9867661701309561	0.9998744870734909	0	0	TRAF3IP1	protein_coding
ENSG00000204116	-1.1360134303517029	3.5971304743030412	47.29477146877205	6.107491236784355e-12	2.246261246692476e-9	1	1	CHIC1	protein_coding
ENSG00000204118	-0.27072046102040037	1.489277308965039	1.0005126281258159	0.31718649864920734	0.971029298244378	0	0	NAP1L6	protein_coding
ENSG00000204120	-0.004150966580594099	6.1013711491901805	0.0011289492141202118	0.9731962502613574	0.9998744870734909	0	0	GIGYF2	protein_coding
ENSG00000204130	-0.03042779083276752	4.461805559576344	0.03925757389062312	0.8429392527079224	0.9998744870734909	0	0	RUFY2	protein_coding
ENSG00000204131	0.8453348208382154	2.125010189836485	13.753651900912821	2.0841523845532682e-4	0.00965471659974161	1	1	NHSL2	protein_coding
ENSG00000204138	-0.17749119151789564	4.771969561770365	1.2822041015795378	0.25748962182045476	0.9273446706334895	0	0	PHACTR4	protein_coding
ENSG00000204147	0.02957028380355118	2.84221159935442	0.025025635157149395	0.8743032005191312	0.9998744870734909	0	0	ASAH2B	protein_coding
ENSG00000204149	0.19618761110378002	2.6924245271828227	0.9264513290282466	0.3357867459079496	0.9806168756219404	0	0	AGAP6	protein_coding
ENSG00000204160	0.13374136181131346	4.2197401340226754	0.6964799537844684	0.4039690146309725	0.9998744870734909	0	0	ZDHHC18	protein_coding
ENSG00000204178	-0.15392990484415864	4.258036532252659	0.9516563430683558	0.3292980475146383	0.9774248967192871	0	0	TMEM57	protein_coding
ENSG00000204186	0.23087234723956995	5.515493565955923	3.7587050204762704	0.05253324941010436	0.48932927712236113	0	0	ZDBF2	protein_coding
ENSG00000204209	-0.04039833909739657	5.755418259405908	0.11734692121393664	0.7319299733876491	0.9998744870734909	0	0	DAXX	protein_coding
ENSG00000204217	0.40035968671631084	5.44783129921372	10.428175384795622	0.0012410729220206655	0.03852404617535759	0	1	BMPR2	protein_coding
ENSG00000204220	0.06351895058347515	4.6559629508779325	0.20728672627546985	0.6489024031471728	0.9998744870734909	0	0	PFDN6	protein_coding
ENSG00000204227	0.04384131258644726	4.271896859192735	0.07932889229449813	0.7782089432150422	0.9998744870734909	0	0	RING1	protein_coding
ENSG00000204228	-0.2630647443571322	1.667956012390602	1.066811806407273	0.30166669521074724	0.9637611686688179	0	0	HSD17B8	protein_coding
ENSG00000204231	-0.15197948310539208	4.185835661043875	0.9520902181864841	0.32918782036136357	0.9774248967192871	0	0	RXRB	protein_coding
ENSG00000204237	0.08915283254059149	3.4541191517034435	0.20755490782126174	0.6486906294819074	0.9998744870734909	0	0	OXLD1	protein_coding
ENSG00000204253	0.24671176842023673	1.9127168309672082	1.2253783549667006	0.26830772439242534	0.9351033296962399	0	0	HNRNPCP2	pseudogene
ENSG00000204256	-0.06403893142483612	6.892510489851306	0.16805099892729913	0.6818497871179354	0.9998744870734909	0	0	BRD2	protein_coding
ENSG00000204262	-0.0011890663970283064	4.707575276819103	3.9137187116011773e-5	0.9950084889948116	0.9998744870734909	0	0	COL5A2	protein_coding
ENSG00000204264	-0.16654364129717775	3.890904340306775	1.028336431160966	0.31054971263137043	0.9673191473674804	0	0	PSMB8	protein_coding
ENSG00000204267	0.0784475971265942	3.347868814277348	0.19269128856397444	0.6606860574489872	0.9998744870734909	0	0	TAP2	protein_coding
ENSG00000204271	0.13095739200281326	2.0946936216533096	0.35381782274710316	0.5519598690240977	0.9998744870734909	0	0	SPIN3	protein_coding
ENSG00000204272	0.09854152087901157	3.451747088219361	0.35233528585965224	0.552794149038424	0.9998744870734909	0	0	RP11-622K12.1	processed_transcript
ENSG00000204304	0.14144921784691827	4.352369718535275	0.882844993376402	0.347423640966985	0.9886450807067125	0	0	PBX2	protein_coding
ENSG00000204308	-0.10562400584285615	3.7433817355205217	0.4006106706254755	0.526774049578384	0.9998744870734909	0	0	RNF5	protein_coding
ENSG00000204310	0.0594666984610619	4.369033261925083	0.14124425923590422	0.7070471702458956	0.9998744870734909	0	0	AGPAT1	protein_coding
ENSG00000204315	-0.36771433477382975	2.7272595871116723	4.10133544556205	0.042849355605686465	0.4311900622869314	0	0	FKBPL	protein_coding
ENSG00000204344	0.0029611869150836865	1.64572552044322	1.224154311643133e-4	0.9911722650706395	0.9998744870734909	0	0	STK19	protein_coding
ENSG00000204348	0.01004568616913964	3.2402270086381817	0.0032703284143025257	0.9543964047269564	0.9998744870734909	0	0	DXO	protein_coding
ENSG00000204351	-0.04166162279299112	4.929139474846757	0.09924172190482938	0.7527415018391972	0.9998744870734909	0	0	SKIV2L	protein_coding
ENSG00000204356	0.001547285488473091	6.232868946448569	1.45915777807204e-4	0.9903621396965995	0.9998744870734909	0	0	NELFE	protein_coding
ENSG00000204366	-0.1324612672633007	0.9455443729975022	0.11290287997252335	0.7368631461567567	0.9998744870734909	0	0	ZBTB12	protein_coding
ENSG00000204370	-0.04764427700452754	6.077408460397722	0.15300143536966004	0.6956834230627946	0.9998744870734909	0	0	SDHD	protein_coding
ENSG00000204371	-0.2586571732050036	5.0196627398723015	3.204450669276639	0.07343816637360226	0.5731955146472094	0	0	EHMT2	protein_coding
ENSG00000204381	-0.2105980104246917	6.543118678363427	2.688272255263769	0.10108937223649875	0.6589185733210562	0	0	LAYN	protein_coding
ENSG00000204386	-0.0982720648394907	5.072406838487244	0.4309808637549537	0.5115080454639398	0.9998744870734909	0	0	NEU1	protein_coding
ENSG00000204387	-0.12066786306598701	4.332099084842059	0.5732013322680585	0.4489895891964034	0.9998744870734909	0	0	C6orf48	protein_coding
ENSG00000204388	-0.2433589898543636	4.399471895397179	1.691675619687743	0.1933802328396794	0.8402942433656833	0	0	HSPA1B	protein_coding
ENSG00000204389	-2.6919721587029326e-4	4.759506562283946	1.1034126146114431e-6	0.9991618746936312	0.9998744870734909	0	0	HSPA1A	protein_coding
ENSG00000204392	-0.05171030860353143	4.736737294539963	0.13691526204657922	0.7113671237241795	0.9998744870734909	0	0	LSM2	protein_coding
ENSG00000204394	0.10209186182025641	6.867907212672097	0.3950954134103881	0.5296331225692841	0.9998744870734909	0	0	VARS	protein_coding
ENSG00000204406	0.04494029879204077	2.8444004874671034	0.06081327853915397	0.8052151076265937	0.9998744870734909	0	0	MBD5	protein_coding
ENSG00000204434	-0.0034549851334416473	3.2552349223434067	3.8256901371624963e-4	0.984394874468813	0.9998744870734909	0	0	POTEKP	pseudogene
ENSG00000204435	0.16782149500497925	3.475086135377771	0.8880488088696445	0.34600661042526887	0.9886450807067125	0	0	CSNK2B	protein_coding
ENSG00000204438	-0.11791774780091069	3.9783388471403884	0.5483229744045985	0.45900373660713245	0.9998744870734909	0	0	GPANK1	protein_coding
ENSG00000204439	-0.062833908162064	2.831644241286308	0.12286452051239438	0.725948215513544	0.9998744870734909	0	0	C6orf47	protein_coding
ENSG00000204442	0.3448484944521407	2.447423276511132	3.1318170543792103	0.07677812050857673	0.5853367139526355	0	0	FAM155A	protein_coding
ENSG00000204463	0.0838881023611117	6.513617156211365	0.45673872441547303	0.4991520918288811	0.9998744870734909	0	0	BAG6	protein_coding
ENSG00000204469	0.04459545578834889	6.467268278773412	0.1244044812539471	0.7243057159060211	0.9998744870734909	0	0	PRRC2A	protein_coding
ENSG00000204498	0.06190041388822256	2.4748676881367566	0.09319121458796076	0.7601587243428471	0.9998744870734909	0	0	NFKBIL1	protein_coding
ENSG00000204514	-0.1732025080367166	1.0138717151890457	0.26714712819395614	0.6052519548723962	0.9998744870734909	0	0	ZNF814	protein_coding
ENSG00000204519	-0.12565437955145015	4.6553124652943625	0.753977650921545	0.38521979763368996	0.9998744870734909	0	0	ZNF551	protein_coding
ENSG00000204520	-0.17607080809601192	4.718260828058192	1.5799650609796174	0.20876572625036288	0.8665721552076471	0	0	MICA	protein_coding
ENSG00000204524	0.03469844918574163	3.2952458050923807	0.043169370603116874	0.8354066831752839	0.9998744870734909	0	0	ZNF805	protein_coding
ENSG00000204525	0.14469035486633056	4.883765924585816	0.7973790876905085	0.3718781362494878	0.9970725049704297	0	0	HLA-C	protein_coding
ENSG00000204536	-0.12504684853760403	3.9555548579417596	0.5476776244814516	0.45926817116160606	0.9998744870734909	0	0	CCHCR1	protein_coding
ENSG00000204540	-0.5122372682473806	2.198713840298721	5.537059977589086	0.018617835364421402	0.2591776820259721	1	0	PSORS1C1	protein_coding
ENSG00000204560	0.0015725842402075664	5.245086955216401	1.653114509849729e-4	0.9897416015205039	0.9998744870734909	0	0	DHX16	protein_coding
ENSG00000204564	-0.17893571325390709	1.4834038162825087	0.3988279373804531	0.5276951803277291	0.9998744870734909	0	0	C6orf136	protein_coding
ENSG00000204568	-0.05667076795893834	6.112479411188746	0.2173497497690633	0.6410667383365614	0.9998744870734909	0	0	MRPS18B	protein_coding
ENSG00000204569	-0.18201242206917584	5.8950210838606045	1.6727207035974914	0.1958945146098487	0.845509147873305	0	0	PPP1R10	protein_coding
ENSG00000204574	0.011702261517512027	6.739620616054902	0.0061021034680948105	0.9377358104132392	0.9998744870734909	0	0	ABCF1	protein_coding
ENSG00000204576	-0.028480327889696833	3.0737961875061393	0.028284895309929114	0.8664407789722954	0.9998744870734909	0	0	PRR3	protein_coding
ENSG00000204580	0.31947654698515815	3.9048884271871476	3.7412899918994036	0.053083448100372695	0.4905820446308884	0	0	DDR1	protein_coding
ENSG00000204590	0.10877400470532567	6.071626152139589	0.7535520505369391	0.38535395551355145	0.9998744870734909	0	0	GNL1	protein_coding
ENSG00000204592	0.14257509872785576	5.147974671001463	1.1010060673139463	0.2940454205778718	0.9598787707244836	0	0	HLA-E	protein_coding
ENSG00000204599	0.0724308532237859	3.0347911325039907	0.16381256458377536	0.6856703647194754	0.9998744870734909	0	0	TRIM39	protein_coding
ENSG00000204604	0.06604423958269326	4.540710048131268	0.20666770928438538	0.6493918516128655	0.9998744870734909	0	0	ZNF468	protein_coding
ENSG00000204611	0.04859586105552131	3.2626707888426143	0.08367923572564262	0.7723719867153511	0.9998744870734909	0	0	ZNF616	protein_coding
ENSG00000204619	-3.086791527043759e-4	4.386728816542433	4.36000535586345e-6	0.9983339683126654	0.9998744870734909	0	0	PPP1R11	protein_coding
ENSG00000204623	0.011325665993348999	2.956375176740316	0.0031883271828547777	0.9549711585984759	0.9998744870734909	0	0	ZNRD1-AS1	antisense
ENSG00000204628	0.026269896355712308	9.660087904934148	0.03198203271117217	0.8580670965273964	0.9998744870734909	0	0	GNB2L1	protein_coding
ENSG00000204634	-0.12616849797895707	3.145933158985155	0.5096030944961605	0.4753107239255412	0.9998744870734909	0	0	TBC1D8	protein_coding
ENSG00000204650	-0.305812658789659	3.1660309835530454	3.279116669230552	0.07016668435578349	0.5602717421224633	0	0	CRHR1-IT1	pseudogene
ENSG00000204673	0.04082652753213242	4.391238127874533	0.05632096997587155	0.8124082409158313	0.9998744870734909	0	0	AKT1S1	protein_coding
